
9.50138 1e-11 524.032
10.2035 0.00025 524.032
10.8617 0.0005 524.032
11.4744 0.00075 524.032
12.0752 0.001 524.032
12.633 0.00125 524.032
13.1877 0.0015 524.032
13.7244 0.00175 524.032
14.26 0.002 524.032
14.7984 0.00225 524.032
15.3409 0.0025 524.032
15.9104 0.00275 524.032
16.4882 0.003 524.032
17.1148 0.00325 524.032
17.7711 0.0035 524.032
18.4798 0.00375 524.032
19.256 0.004 524.032
20.1027 0.00425 524.032
21.0275 0.0045 524.032
22.0379 0.00475 524.032
