0 0 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.08 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.16 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.24 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.32 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.4 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.48 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.56 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.64 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.72 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.8 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.88 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 0.96 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.04 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.12 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.2 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.28 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.36 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.44 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.52 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.6 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.68 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.76 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.84 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 1.92 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.08 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.16 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.24 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.32 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.4 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.48 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.56 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.64 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.72 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.8 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.88 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 2.96 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.04 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.12 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.2 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.28 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.36 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.44 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.52 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.6 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.68 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.76 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.84 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0 3.92 3.70412e-07 3.46496e-07 3.66224e-07 0.988665 0.0168093 6.67319e-11
0.08 0 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.08 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.16 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.24 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.32 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.4 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.48 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.56 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.64 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.72 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.8 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.88 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 0.96 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.04 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.12 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.2 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.28 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.36 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.44 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.52 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.6 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.68 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.76 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.84 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 1.92 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.08 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.16 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.24 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.32 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.4 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.48 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.56 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.64 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.72 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.8 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.88 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 2.96 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.04 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.12 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.2 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.28 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.36 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.44 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.52 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.6 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.68 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.76 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
0.08 3.84 3.7201e-07 3.48197e-07 3.67813e-07 0.987548 0.0176381 6.61594e-11
