0 0.980776 0.0192243 7.24258e-06 -0.00196155 -0.00195431 7.51029
0.251562 0.960134 0.0398663 7.20916e-06 -0.00192027 -0.00191306 7.51492
0.503125 0.890985 0.109015 7.14464e-06 -0.00178197 -0.00177482 7.52391
0.754687 0.684339 0.315661 7.04792e-06 -0.00136868 -0.00136163 7.53754
1.00625 0.330664 0.669336 6.91613e-06 -0.000661328 -0.000654412 7.55641
1.25781 0.114955 0.885045 6.76556e-06 -0.000229909 -0.000223144 7.57842
1.50937 0.041877 0.958123 6.64191e-06 -8.3754e-05 -7.7112e-05 7.59687
1.76094 0.020159 0.979841 6.57528e-06 -4.03181e-05 -3.37428e-05 7.60695
2.0125 0.0201618 0.979838 6.57407e-06 -4.03236e-05 -3.37496e-05 7.60714
2.26406 0.0418883 0.958112 6.63825e-06 -8.37766e-05 -7.71384e-05 7.59742
2.51562 0.114991 0.885009 6.75939e-06 -0.000229982 -0.000223223 7.57934
2.76719 0.330755 0.669245 6.90746e-06 -0.00066151 -0.000654603 7.55767
3.01875 0.684425 0.315575 7.03687e-06 -0.00136885 -0.00136181 7.53911
3.27031 0.891017 0.108983 7.13128e-06 -0.00178203 -0.0017749 7.52578
3.52187 0.960144 0.0398562 7.1935e-06 -0.00192029 -0.00191309 7.51709
3.77344 0.98078 0.01922 7.22459e-06 -0.00196156 -0.00195434 7.51278
4.025 0.98078 0.0192202 7.22412e-06 -0.00196156 -0.00195434 7.51284
4.27656 0.960142 0.0398575 7.1921e-06 -0.00192028 -0.00191309 7.51729
4.52812 0.891012 0.108988 7.12895e-06 -0.00178202 -0.00177489 7.52611
4.77969 0.684411 0.315589 7.03363e-06 -0.00136882 -0.00136179 7.53957
5.03125 0.330739 0.669261 6.90335e-06 -0.000661477 -0.000654574 7.55826
5.28281 0.114984 0.885016 6.75445e-06 -0.000229968 -0.000223213 7.58007
5.53437 0.0418859 0.958114 6.63245e-06 -8.37719e-05 -7.71394e-05 7.5983
5.78594 0.0201616 0.979838 6.56733e-06 -4.03233e-05 -3.37559e-05 7.60816
6.0375 0.0201612 0.979839 6.56746e-06 -4.03225e-05 -3.3755e-05 7.60814
6.28906 0.0418844 0.958116 6.63283e-06 -8.37687e-05 -7.71359e-05 7.59824
6.54062 0.114979 0.885021 6.75501e-06 -0.000229957 -0.000223202 7.57998
6.79219 0.330726 0.669274 6.90395e-06 -0.000661451 -0.000654548 7.55818
7.04375 0.684399 0.315602 7.03403e-06 -0.0013688 -0.00136176 7.53951
7.29531 0.891007 0.108993 7.12901e-06 -0.00178201 -0.00177489 7.5261
7.54687 0.960141 0.0398589 7.19174e-06 -0.00192028 -0.00191309 7.51734
7.79844 0.980779 0.0192209 7.22332e-06 -0.00196156 -0.00195433 7.51296
