0 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
0.625 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
1.25 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
1.875 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
2.5 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
3.125 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
3.75 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
4.375 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
5 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
5.625 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
6.25 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
6.875 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
7.5 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
8.125 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
8.75 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
9.375 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
10 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
10.625 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
11.25 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
11.875 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
12.5 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
13.125 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
13.75 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
14.375 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
15 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
15.625 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
16.25 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
16.875 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
17.5 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
18.125 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
18.75 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
19.375 1.47291e-13 1.5144e-13 1.48107e-13 0.0347108 0.965248 0.00011326
