-1.00464e-05 29.3999 -1.00464e-05 -1.00464e-05 29.3999 -1.00464e-05
-1.28783e-05 29.3999 -1.28783e-05 -1.28783e-05 29.3999 -1.28783e-05
-2.09127e-05 29.3999 -2.09127e-05 -2.09127e-05 29.3999 -2.09127e-05
-3.21232e-05 29.3999 -3.21232e-05 -3.21232e-05 29.3999 -3.21232e-05
-4.0904e-05 29.3999 -4.0904e-05 -4.0904e-05 29.3999 -4.0904e-05
-3.45338e-05 29.3999 -3.45338e-05 -3.45338e-05 29.3999 -3.45338e-05
1.17487e-05 29.3999 1.17487e-05 1.17487e-05 29.3999 1.17487e-05
0.000139868 29.4001 0.000139868 0.000139868 29.4001 0.000139868
0.000410583 29.4003 0.000410583 0.000410583 29.4003 0.000410583
0.000893477 29.4008 0.000893477 0.000893477 29.4008 0.000893477
0.00162998 29.4016 0.00162998 0.00162998 29.4016 0.00162998
0.00254604 29.4025 0.00254604 0.00254604 29.4025 0.00254604
0.00328655 29.4032 0.00328655 0.00328655 29.4032 0.00328655
0.0029501 29.4029 0.0029501 0.0029501 29.4029 0.0029501
-0.000273946 29.3996 -0.000273946 -0.000273946 29.3996 -0.000273946
-0.009528 29.3902 -0.009528 -0.009528 29.3902 -0.009528
-0.0296464 29.3698 -0.0296464 -0.0296464 29.3698 -0.0296464
-0.0668773 29.3314 -0.0668773 -0.0668773 29.3314 -0.0668773
-0.125471 29.2692 -0.125471 -0.125471 29.2692 -0.125471
-0.194145 29.1893 -0.194145 -0.194145 29.1893 -0.194145
-0.214178 29.1354 -0.214178 -0.214178 29.1354 -0.214178
-0.0462238 29.2062 -0.0462238 -0.0462238 29.2062 -0.0462238
0.48622 29.4728 0.48622 0.48622 29.4728 0.48622
1.38676 29.647 1.38676 1.38676 29.647 1.38676
1.95603 27.9616 1.95603 1.95603 27.9616 1.95603
0.21826 17.2188 0.21826 0.21826 17.2188 0.21826
11.106 0.275644 11.106 11.106 0.275644 11.106
26.0976 1.50106 26.0976 26.0976 1.50106 26.0976
29.793 1.90279 29.793 29.793 1.90279 29.793
29.9445 1.10516 29.9445 29.9445 1.10516 29.9445
29.2742 0.097929 29.2742 29.2742 0.097929 29.2742
28.5679 -0.732374 28.5679 28.5679 -0.732374 28.5679
28.2716 -1.06023 28.2716 28.2716 -1.06023 28.2716
28.5675 -0.732821 28.5675 28.5675 -0.732821 28.5675
29.2737 0.0972403 29.2737 29.2737 0.0972403 29.2737
29.9443 1.10449 29.9443 29.9443 1.10449 29.9443
29.7942 1.90253 29.7942 29.7942 1.90253 29.7942
26.1044 1.50265 26.1044 26.1044 1.50265 26.1044
11.1232 0.271653 11.1232 11.1232 0.271653 11.1232
0.216925 17.2048 0.216925 0.216925 17.2048 0.216925
1.95571 27.9582 1.95571 1.95571 27.9582 1.95571
1.38735 29.6467 1.38735 1.38735 29.6467 1.38735
0.48673 29.4729 0.48673 0.48673 29.4729 0.48673
-0.0459766 29.2064 -0.0459766 -0.0459766 29.2064 -0.0459766
-0.214124 29.1354 -0.214124 -0.214124 29.1354 -0.214124
-0.194173 29.1892 -0.194173 -0.194173 29.1892 -0.194173
-0.125513 29.2692 -0.125513 -0.125513 29.2692 -0.125513
-0.0669104 29.3314 -0.0669104 -0.0669104 29.3314 -0.0669104
-0.0296672 29.3697 -0.0296672 -0.0296672 29.3697 -0.0296672
-0.00953947 29.3902 -0.00953947 -0.00953947 29.3902 -0.00953947
-0.000279381 29.3996 -0.000279381 -0.000279381 29.3996 -0.000279381
0.0029481 29.4029 0.0029481 0.0029481 29.4029 0.0029481
0.00328626 29.4032 0.00328626 0.00328626 29.4032 0.00328626
0.00254645 29.4025 0.00254645 0.00254645 29.4025 0.00254645
0.00163058 29.4016 0.00163058 0.00163058 29.4016 0.00163058
0.000894074 29.4008 0.000894074 0.000894074 29.4008 0.000894074
0.000411132 29.4003 0.000411132 0.000411132 29.4003 0.000411132
0.000140357 29.4001 0.000140357 0.000140357 29.4001 0.000140357
1.21073e-05 29.3999 1.21073e-05 1.21073e-05 29.3999 1.21073e-05
-3.45417e-05 29.3999 -3.45417e-05 -3.45417e-05 29.3999 -3.45417e-05
-4.17941e-05 29.3999 -4.17941e-05 -4.17941e-05 29.3999 -4.17941e-05
-3.48103e-05 29.3999 -3.48103e-05 -3.48103e-05 29.3999 -3.48103e-05
-2.67627e-05 29.3999 -2.67627e-05 -2.67627e-05 29.3999 -2.67627e-05
-2.35391e-05 29.3999 -2.35391e-05 -2.35391e-05 29.3999 -2.35391e-05
-1.00476e-05 29.3999 -1.00476e-05 -1.00476e-05 29.3999 -1.00476e-05
-1.28788e-05 29.3999 -1.28788e-05 -1.28788e-05 29.3999 -1.28788e-05
-2.09109e-05 29.3999 -2.09109e-05 -2.09109e-05 29.3999 -2.09109e-05
-3.21166e-05 29.3999 -3.21166e-05 -3.21166e-05 29.3999 -3.21166e-05
-4.0889e-05 29.3999 -4.0889e-05 -4.0889e-05 29.3999 -4.0889e-05
-3.45054e-05 29.3999 -3.45054e-05 -3.45054e-05 29.3999 -3.45054e-05
1.17968e-05 29.3999 1.17968e-05 1.17968e-05 29.3999 1.17968e-05
0.000139941 29.4001 0.000139941 0.000139941 29.4001 0.000139941
0.000410681 29.4003 0.000410681 0.000410681 29.4003 0.000410681
0.000893582 29.4008 0.000893582 0.000893582 29.4008 0.000893582
0.00163004 29.4016 0.00163004 0.00163004 29.4016 0.00163004
0.00254593 29.4025 0.00254593 0.00254593 29.4025 0.00254593
0.00328601 29.4032 0.00328601 0.00328601 29.4032 0.00328601
0.00294869 29.4029 0.00294869 0.00294869 29.4029 0.00294869
-0.000276881 29.3996 -0.000276881 -0.000276881 29.3996 -0.000276881
-0.00953335 29.3902 -0.00953335 -0.00953335 29.3902 -0.00953335
-0.0296551 29.3698 -0.0296551 -0.0296551 29.3698 -0.0296551
-0.0668895 29.3314 -0.0668895 -0.0668895 29.3314 -0.0668895
-0.125484 29.2692 -0.125484 -0.125484 29.2692 -0.125484
-0.194146 29.1893 -0.194146 -0.194146 29.1893 -0.194146
-0.214137 29.1354 -0.214137 -0.214137 29.1354 -0.214137
-0.0460962 29.2063 -0.0460962 -0.0460962 29.2063 -0.0460962
0.486453 29.4728 0.486453 0.486453 29.4728 0.486453
1.38699 29.6468 1.38699 1.38699 29.6468 1.38699
1.95571 27.9597 1.95571 1.95571 27.9597 1.95571
