
0.00000 0.00 524.032
3.43524 0.10 524.032
6.60539 0.35 524.032
8.67583 0.60 524.032
10.3176 0.85 524.032
11.7093 1.10 524.032
12.9321 1.35 524.032
14.0202 1.60 524.032
15.0027 1.85 524.032
15.8955 2.10 524.032
16.7138 2.35 524.032
17.4684 2.60 524.032
18.1675 2.85 524.032
18.8090 3.10 524.032
19.3969 3.35 524.032
19.9388 3.60 524.032
20.4198 3.85 524.032
20.8426 4.10 524.032
20.5978 4.35 524.032
20.8214 4.60 524.032
20.9247 4.85 524.032
20.4670 5.10 524.032
20.5373 5.35 524.032
20.6093 5.60 524.032
20.6797 5.85 524.032
20.7480 6.10 524.032
20.8140 6.35 524.032
20.8777 6.60 524.032
20.9391 6.85 524.032
20.9391 7.00 524.032

20.3500 4.17 524.032
22.0000 4.18 524.032
24.0000 4.35 524.032
26.0000 4.50 524.032
28.0000 4.70 524.032
30.0000 4.85 524.032

20.8000 4.90 524.032
22.0000 4.89 524.032
24.0000 5.10 524.032
26.0000 5.34 524.032
28.0000 5.55 524.032
30.0000 5.83 524.032
